file_id	group_filename	decade	ver1	ver2	ver3	ver4	ver5	ver6	ver7	ver8	vis1	vis2	vis3	vis4	vis5	vis6	vis7	vis8	V1	V2	V3	V4	V5	V6	V7	V8	W1	W2	W3	W4	W5	W6	W7	W8	cross1	cross2	cross3	cross4	cross5	cross6	cross7
t000063	1950/tv_com_1950_71.txt	1950	8	2	3	5	0	0	0	1	5	9	7	9	-1	1	11	1	3.0550620681	2.0353802273	0.1464684751	2.4864082169	-0.547277257	-0.042306781	0.2640871895	-3.255474496	1.8192124683	0.1921029489	1.0527655777	1.1027926263	-0.183962698	0.3417953723	0.7697731458	-0.190867187	2.4371372682	1.1137415881	0.5996170264	1.7946004216	-0.365619978	0.1497442957	0.5169301677
t000064	1950/tv_com_1950_72.txt	1950	6	5	3	3	-2	-1	2	-3	1	1	10	0	6	3	12	0	3.1370527371	4.1495051335	-1.044147648	-2.517036166	-0.518152262	-2.438323558	-1.901801704	-1.934642925	1.9412209138	0.3069514236	-0.243746615	-0.829934472	0.6558132544	-1.388411424	0.2714582412	0.9863049617	2.5391368255	2.2282282786	-0.643947132	-1.673485319	0.0688304962	-1.913367491	-0.815171731
t000065	1950/tv_com_1950_73.txt	1950	5	10	-1	-1	0	1	1	1	3	5	35	6	7	-1	5	-1	3.9455371445	3.661684457	-6.43353044	0.1647533837	-1.174284879	-0.625681039	0.0968118911	2.8119137288	5.1427342086	5.1674884753	-4.075416427	-0.931321371	-1.819287719	-0.585560801	0.479479419	-0.653791911	4.5441356766	4.4145864662	-5.254473434	-0.383283994	-1.496786299	-0.60562092	0.2881456551
t000066	1950/tv_com_1950_74.txt	1950	8	5	4	1	-2	1	0	-2	2	1	18	8	2	0	6	1	4.0427739817	2.8374252575	-1.230550464	-1.715543489	-0.138111053	0.6569113364	-2.8527447	-0.68627457	2.867577068	2.1889174639	-1.921093796	0.2393036328	0.1199503428	-0.327843451	0.0475536769	-0.816014421	3.4551755249	2.5131713607	-1.57582213	-0.738119928	-0.009080355	0.1645339427	-1.402595512
t000067	1950/tv_com_1950_75.txt	1950	9	2	2	-2	0	0	-3	0	2	5	12	7	-1	3	11	1	2.3236273817	-0.995699176	-1.074227981	0.0253271795	-2.487881708	2.9984124679	-2.623769036	0.3757504422	2.6020891336	0.4080236872	0.0600338065	0.2745032833	-0.005119852	0.0945942405	0.3326142541	-0.63674381	2.4628582577	-0.293837744	-0.507097087	0.1499152314	-1.24650078	1.5465033542	-1.145577391
t000068	1950/tv_com_1950_77.txt	1950	2	3	6	-1	-3	0	0	0	-3	6	2	7	1	4	16	2	2.359494526	2.7089006784	1.9700785697	-1.18616531	-0.420200063	1.8713541075	-0.578614803	2.0620202205	1.7193588154	-1.683809476	1.4646058825	0.9020275222	0.8488701021	-0.051456641	-0.592600393	1.0135029069	2.0394266707	0.5125456012	1.7173422261	-0.142068894	0.2143350196	0.9099487333	-0.585607598
t000069	1950/tv_com_1950_78.txt	1950	8	-5	0	0	-4	0	0	0	0	0	6	7	-1	4	10	1	0.3680601255	-3.700267174	1.9592083823	-2.125403852	0.6464810654	1.6538108444	1.0593340269	-2.90209452	1.5537475594	-0.70902472	0.0936277036	0.4415355172	0.8592002102	-0.341574446	-0.092926616	-0.524917089	0.9609038425	-2.204645947	1.026418043	-0.841934167	0.7528406378	0.6561181992	0.4832037055
t000070	1950/tv_com_1950_79.txt	1950	0	0	0	-1	0	1	5	1	-1	0	1	1	1	2	13	-1	0.5544719428	-0.19458666	0.2989641848	-0.2689242	3.1366291466	-3.350423264	2.3675876441	2.209067329	0.8381710548	-1.224244342	1.3591722017	0.3752405514	1.2562290703	-1.718528716	-0.161602463	0.3414322575	0.6963214988	-0.709415501	0.8290681933	0.0531581757	2.1964291085	-2.53447599	1.1029925906
t000071	1950/tv_com_1950_81.txt	1950	5	0	4	0	-3	0	0	-1	-3	10	2	10	3	2	7	9	1.7164215261	0.532106621	1.9637697255	-1.852417019	0.0932777912	1.3165327461	-1.007110686	-0.567254155	1.1215045923	-0.247083306	0.2077849873	0.5659392629	1.6132834727	1.9386407833	-2.009128018	1.15892515	1.4189630592	0.1425116575	1.0857773564	-0.643238878	0.853280632	1.6275867647	-1.508119352
t000072	1950/tv_com_1950_82.txt	1950	4	0	1	2	-3	-4	0	1	5	11	2	6	6	2	10	0	0.3306050517	0.891911213	1.304979899	-0.669510896	-3.481553396	-0.216519442	2.6402295492	-1.925190569	0.6180723656	-0.21564985	1.0264167787	0.4909373679	-0.559978243	-0.306331314	0.7352950636	1.7240187511	0.4743387087	0.3381306815	1.1656983389	-0.089286764	-2.02076582	-0.261425378	1.6877623064
t000073	1950/tv_com_1950_83.txt	1950	4	0	3	-1	-3	0	0	-1	-6	18	2	7	1	1	24	4	1.1737502037	0.146908777	1.4075712712	-2.238272886	0.0810916998	1.3209987789	-0.887124268	0.096931287	2.9137160242	-1.687023376	3.4942800083	1.7454681078	0.5131650786	0.774166711	-1.28754173	2.2393226809	2.043733114	-0.7700573	2.4509256398	-0.246402389	0.2971283892	1.047582745	-1.087332999
t000074	1950/tv_com_1950_84.txt	1950	5	-2	3	1	1	3	2	-3	1	6	4	6	4	2	15	1	1.1949975063	-0.692447587	1.57891342	-0.905344652	4.2404451071	-1.400727825	-3.727470752	-1.524574773	1.6262837878	-0.726187834	1.089502048	0.7635955023	0.5852654415	-0.507913215	0.2378524246	1.4480933299	1.4106406471	-0.709317711	1.334207734	-0.070874575	2.4128552743	-0.95432052	-1.744809164
t000075	1950/tv_com_1950_85.txt	1950	7	0	1	1	0	1	11	-1	0	0	3	-1	2	2	11	0	3.8387452943	-0.366933502	1.0121942741	-2.341740776	5.6060747335	-9.128998141	2.4850056719	0.4448014113	0.8749816741	-0.608129698	0.9330357673	-0.311545204	1.3570992881	-1.587524506	-0.181430669	0.275853653	2.3568634842	-0.4875316	0.9726150207	-1.32664299	3.4815870108	-5.358261324	1.1517875015
t000076	1950/tv_com_1950_86.txt	1950	11	0	0	1	5	1	-1	-1	0	4	-1	14	-1	21	10	-2	1.9046510373	-2.196640813	-1.701725818	2.3722142891	-0.303180932	-0.902364338	-4.006819252	-2.135473524	0.564067983	-4.606880305	-0.083136058	-0.668338379	-2.063330906	1.2005915452	0.9594634242	0.1071007847	1.2343595102	-3.401760559	-0.892430938	0.8519379551	-1.183255919	0.1491136036	-1.523677914
t000077	1950/tv_com_1950_87.txt	1950	6	1	1	9	-2	0	0	1	4	10	8	3	4	0	3	1	1.8173532933	3.2155358587	-0.332094351	2.5707514631	0.240079611	-0.113183076	2.0848733422	-6.644573236	0.8824676607	1.5706913588	-0.158629144	-0.317958916	-0.492373282	-0.247979702	-0.127829293	0.2016330093	1.349910477	2.3931136088	-0.245361748	1.1263962736	-0.126146836	-0.180581389	0.9785220246
t000078	1950/tv_com_1950_89.txt	1950	7	-3	9	0	1	0	-1	-2	2	8	3	3	0	1	7	3	1.9850609654	-0.635664464	6.1197789676	0.1924517978	0.1584451274	1.3058322509	-4.606136261	-0.585260862	0.7837279666	0.1055835131	1.1213595779	0.037875342	0.7604143078	0.1170313695	-0.481739458	-0.120578632	1.384394466	-0.265040475	3.6205692728	0.1151635699	0.4594297176	0.7114318102	-2.54393786
t000079	1950/tv_com_1950_90.txt	1950	8	1	0	2	0	-1	0	2	5	3	12	6	1	5	11	-1	2.0113777858	-0.361739692	-0.900919899	1.8047821363	-1.686138441	-0.057485342	1.6054340054	-1.723709562	2.3037023476	0.1898787381	-0.222275678	-0.220125049	-0.459501589	-0.410380408	1.3142972023	-0.331242786	2.1575400667	-0.085930477	-0.561597789	0.7923285437	-1.072820015	-0.233932875	1.4598656039
t000080	1950/tv_com_1950_91.txt	1950	5	-1	-1	0	1	1	2	-1	2	5	7	1	1	4	13	1	0.4924875943	-1.555735912	-0.79700173	-0.515686628	1.8387434302	-1.98839098	-0.906461521	-0.835522365	1.8403831956	-0.418246896	1.0826927137	-0.55188495	0.5318591808	-0.508456312	0.3627930843	0.2044114025	1.166435395	-0.986991404	0.1428454919	-0.533785789	1.1853013055	-1.248423646	-0.271834218
t000081	1950/tv_com_1950_92.txt	1950	7	1	-1	-1	6	-2	-1	1	0	2	3	3	3	8	8	-3	0.5037905605	-1.897460359	-1.699764031	3.2536146964	-3.271003343	-1.648188468	-1.715013776	0.6143513363	0.5179710874	-1.389084748	0.0116808778	-0.621672432	-0.62872235	-1.270871672	0.223519492	0.3236874943	0.510880824	-1.643272554	-0.844041577	1.3159711322	-1.949862847	-1.45953007	-0.745747142
t000082	1950/tv_com_1950_93.txt	1950	10	0	3	0	-2	0	0	2	-1	3	14	13	2	1	6	-1	3.352492327	-1.298502286	1.1832642583	0.5336113802	-0.851406846	1.7040355535	1.1620356148	-0.529372531	2.3881160009	1.2325818438	-1.831857928	1.3488956191	-0.734704511	-0.334523077	-0.370315229	-0.436697557	2.870304164	-0.032960221	-0.324296835	0.9412534997	-0.793055679	0.6847562383	0.3958601929
t000083	1950/tv_com_1950_94.txt	1950	9	1	3	-1	-1	0	4	1	1	5	11	4	2	-1	11	-2	3.9662217913	-0.817315802	1.1271585042	-0.725276206	0.8331909818	-2.200966376	1.3313874058	1.2063583512	2.1767089486	0.9983403645	0.2149935635	0.6973112407	-0.205199721	-1.376447868	0.1692072136	0.0025399467	3.07146537	0.0905122813	0.6710760339	-0.013982483	0.3139956304	-1.788707122	0.7502973097
t000084	1950/tv_com_1950_95.txt	1950	7	0	2	-1	1	-4	1	-1	1	4	2	-2	1	3	7	2	1.0811628413	-0.787182981	1.473848694	-1.133818238	-3.438378757	-2.475924685	-0.987086921	0.0121872391	0.4246448651	-0.361547811	1.0402381917	-0.960771074	1.1286074548	-0.700050207	-0.51270314	-0.082600831	0.7529038532	-0.574365396	1.2570434429	-1.047294656	-1.154885651	-1.587987446	-0.749895031
t000085	1950/tv_com_1950_96.txt	1950	4	0	4	-1	-1	-3	0	1	3	5	7	7	3	8	2	4	1.0837118395	0.1512476234	2.8482139305	-0.118482814	-2.885079546	0.2681816375	0.7268609095	1.0833722288	0.8419388603	-0.012953076	-1.213486571	-1.21082859	-0.034756794	1.1195666003	-0.160096267	-0.041827368	0.9628253499	0.0691472737	0.8173636798	-0.664655702	-1.45991817	0.6938741189	0.2833823213
t000086	1950/tv_com_1950_97.txt	1950	7	-1	6	2	-2	-5	1	0	1	13	15	1	-4	2	10	1	1.966016212	0.9694518775	4.9723207436	-0.771992329	-3.807543109	-1.343365636	0.9313975215	-1.662979759	3.0906214734	1.3003447442	1.0580963057	-0.58268676	-0.832179325	0.3226762459	-0.26539851	-1.476300408	2.5283188427	1.1348983109	3.0152085247	-0.677339545	-2.319861217	-0.510344695	0.3329995058
t000087	1950/tv_com_1950_99.txt	1950	4	1	15	0	0	1	1	0	2	18	2	1	1	1	9	2	4.7161260583	3.2705410763	8.2737445939	1.5189925229	1.270613333	1.5259152897	-3.059764634	2.9941371981	0.8639609745	0.1043651293	2.361804143	-0.077134308	-0.576757583	0.3582661847	-0.505207204	0.6422710823	2.7900435164	1.6874531028	5.3177743685	0.7209291075	0.346927875	0.9420907372	-1.782485919
t000088	1950/tv_com_1950_102.txt	1950	7	1	0	0	0	3	-1	3	0	5	9	21	-2	0	7	1	2.3197689026	-1.380741878	-1.834517681	2.6966991771	1.1689678349	2.7954905267	0.9578357802	0.0840949995	2.096097824	0.3828580387	-0.99975596	3.06229274	-0.387656875	0.8911457031	-0.323479914	-0.745725412	2.2079333633	-0.49894192	-1.417136821	2.8794959586	0.39065548	1.8433181149	0.3171779331
t000089	1950/tv_com_1950_103.txt	1950	3	1	2	-1	-3	1	0	0	3	0	7	3	0	9	11	2	1.2494229868	0.4521577674	0.1861916579	-1.463012847	0.6983064058	1.7947573079	-0.030880446	0.6444938513	1.652773024	-1.204762448	0.1752538532	-1.256608779	0.754003829	0.07580179	0.7218770362	-0.322790344	1.4510980054	-0.37630234	0.1807227556	-1.359810813	0.7261551174	0.935279549	0.3454982951
t000090	1950/tv_com_1950_104.txt	1950	8	6	0	0	1	2	-2	0	-6	7	7	17	0	1	7	4	3.2001008789	1.3981867274	-4.712946777	1.0664038893	-0.890814842	1.8088644414	-2.582895705	0.1107807741	1.9871647714	0.0230733628	-0.857612069	2.2195013767	0.3264000879	1.1891520798	-1.99311371	0.0216770981	2.5936328252	0.7106300451	-2.785279423	1.642952633	-0.282207377	1.4990082606	-2.288004708
t000091	1950/tv_com_1950_105.txt	1950	3	-2	1	1	-5	2	2	1	3	7	5	7	1	8	13	3	0.9948695654	-0.573404927	1.3253662413	-1.486034965	3.1709543299	1.194974978	2.7329307085	-1.214276966	1.7421014324	-1.366658751	0.8633549326	-0.364839364	0.182773535	0.9013284762	0.6152351842	0.5853578973	1.3684854989	-0.970031839	1.094360587	-0.925437165	1.6768639325	1.0481517271	1.6740829464
t000092	1950/tv_com_1950_106.txt	1950	4	0	1	1	-3	0	0	0	2	11	3	0	4	0	5	-1	0.8395100467	0.3213865026	0.252620716	-1.105286882	0.0872348357	1.0748567973	0.6524339531	-1.397546088	0.2428902336	0.6626384879	0.9303405969	-0.187177375	-0.577579378	-1.055518984	-0.37058819	0.5987130289	0.5412001402	0.4920124953	0.5914806565	-0.646232129	-0.245172271	0.0096689066	0.1409228816
t000093	1950/tv_com_1950_107.txt	1950	3	-2	3	0	2	1	0	0	-3	10	0	1	4	1	8	1	0.2362242456	-1.009716612	2.1689939047	1.5838412237	1.2457168629	0.2292580581	-1.683326503	0.0956633152	0.3467412231	-0.385785309	1.24005203	0.1091537614	0.2852556574	-0.766623918	-1.3927983	1.1480834997	0.2914827344	-0.697750961	1.7045229674	0.8464974926	0.7654862602	-0.26868293	-1.538062402
t000094	1950/tv_com_1950_108.txt	1950	3	-1	5	-2	-2	-5	1	0	10	6	9	0	1	5	12	0	0.5281841395	0.1054476362	4.6290430576	-2.008221841	-3.801779532	-0.925032925	0.8535277478	1.5953884027	1.7401599688	0.1093596886	1.1786633938	-1.206428273	-0.146899768	-0.35612446	2.1615697431	-0.104475575	1.1341720542	0.1074036624	2.9038532257	-1.607325057	-1.97433965	-0.640578693	1.5075487455
t000095	1950/tv_com_1950_109.txt	1950	3	0	6	-1	0	0	0	0	-3	13	-1	0	-2	3	4	1	1.5449519026	0.6161983368	3.3286654618	0.3706458815	-0.008517026	0.9895254247	-1.542272726	1.577656757	0.0014582499	-0.598759509	1.7859356789	-0.31320611	-0.309036416	-0.100477731	-1.715632785	-0.538311389	0.7732050763	0.0087194139	2.5573005704	0.0287198858	-0.158776721	0.4445238469	-1.628952756
t000096	1950/tv_com_1950_110.txt	1950	3	-1	3	0	0	1	0	0	0	2	4	6	-1	4	5	0	0.6796047033	-0.287896285	1.7327544909	0.5337143072	1.1106979982	0.8644504401	-1.031055075	0.0666820364	0.6799182649	-0.470382675	-0.072496017	0.2132762365	0.2367489672	-0.4534868	-0.431091886	-0.829373636	0.6797614841	-0.37913948	0.830129237	0.3734952719	0.6737234827	0.2054818201	-0.731073481
t000097	1950/tv_com_1950_112.txt	1950	4	1	0	0	-3	0	2	1	1	3	7	-1	2	1	12	-1	1.4674704389	0.1458893961	-0.547983328	-1.212674647	0.5275427801	-0.36035731	2.3127772614	0.0530649386	1.5712453057	0.1149598943	0.9342012528	-0.252919505	0.6284495727	-1.594228772	0.1408723022	0.1875837256	1.5193578723	0.1304246452	0.1931089624	-0.732797076	0.5779961764	-0.977293041	1.2268247818
t000098	1950/tv_com_1950_113.txt	1950	6	0	0	0	0	0	0	0	3	0	6	6	2	2	12	3	0.9740247956	-1.018977617	-0.657234391	-0.022995111	-0.31545457	0.0456910428	-0.500643562	-0.818593855	1.6259466894	-0.276585276	0.2835225164	0.3420088599	1.6290268887	-0.238610931	0.4125734533	0.4043230797	1.2999857425	-0.647781447	-0.186855937	0.1595068745	0.6567861594	-0.096459944	-0.044035054
t000099	1950/tv_com_1950_114.txt	1950	9	0	6	1	4	7	-1	2	1	1	10	5	0	4	20	1	4.3028386779	-1.195882082	1.0865705327	5.5338298361	4.9014272639	3.2925542292	-3.374713505	0.385966512	3.1378777962	-0.928575528	1.0790508475	0.3614314507	1.1034159605	-0.534895484	0.8215843399	0.3465497851	3.7203582371	-1.062228805	1.0828106901	2.9476306434	3.0024216122	1.3788293726	-1.276564583
t000100	1950/tv_com_1950_116.txt	1950	4	-1	1	1	0	0	0	-2	0	3	6	-1	3	7	17	4	0.0157676108	-0.228742807	0.4680281595	-0.950732445	0.4630355998	-0.486021741	-2.145861917	-1.848424308	2.166054439	-1.347527805	1.2208568379	-1.381878558	1.5983409492	-0.099048092	0.0711293038	1.1242996304	1.0909110249	-0.788135306	0.8444424987	-1.166305502	1.0306882745	-0.292534917	-1.037366307
t000101	1950/tv_com_1950_117.txt	1950	3	4	5	0	1	2	1	1	4	2	19	4	1	3	4	3	3.1176625311	2.5001350682	0.3256450071	1.8761069884	1.2832737146	0.3582873515	-0.997420381	2.3574783159	2.8058357351	2.2382981659	-1.860358671	-1.257728743	0.2196519754	0.3292717861	0.2072592945	-1.294955266	2.9617491331	2.3692166171	-0.767356832	0.3091891227	0.751462845	0.3437795688	-0.395080543
t000102	1950/tv_com_1950_118.txt	1950	7	-1	2	3	0	0	1	0	2	3	11	5	4	1	9	0	1.6729379434	-0.154625131	1.1873050515	0.9086959259	0.5429735236	-0.887332118	-0.092729216	-2.725737846	1.9466509418	0.9401591844	-0.591073324	0.1361899271	0.1610167539	-0.842402916	0.2267976235	0.3321204447	1.8097944426	0.3927670267	0.2981158638	0.5224429265	0.3519951388	-0.864867517	0.0670342038
t000103	1950/tv_com_1950_120.txt	1950	11	4	1	2	0	0	0	0	-1	3	17	11	1	4	7	1	3.9034533628	0.9690031435	-2.480316587	0.5176487405	-1.410823243	-0.299958299	-0.990544893	-1.870044908	3.0466353584	1.1346323619	-1.939517121	0.2833537749	-0.530700073	0.3325727021	-0.352974519	-0.742819521	3.4750443606	1.0518177527	-2.209916854	0.4005012577	-0.970761658	0.0163072016	-0.671759706
t000104	1960/tv_com_1960_1.txt	1960	1	0	-1	0	-1	0	0	0	2	2	4	4	1	15	4	0	-0.688773122	-0.043776935	-0.862732882	-0.489353723	0.1804207594	0.266628769	0.3895571359	-0.334184406	0.4193498531	-1.970694476	-0.730768433	-2.146920826	-0.872263187	0.3700806122	0.4429012544	-0.467336938	-0.134711634	-1.007235706	-0.796750658	-1.318137275	-0.345921214	0.3183546906	0.4162291952
t000105	1960/tv_com_1960_2.txt	1960	3	0	0	1	-1	0	1	0	2	4	4	1	6	4	6	-2	0.3621158308	0.1402164761	-0.25137582	-0.329693739	0.5413223587	-0.580339107	0.5850910817	-0.962353927	0.3192377524	-0.099455881	-0.136498477	-0.690754313	-0.386238356	-1.446689732	0.1864780471	0.865866009	0.3406767916	0.0203802975	-0.193937149	-0.510224026	0.0775420014	-1.01351442	0.3857845644
t000106	1960/tv_com_1960_3.txt	1960	4	2	1	0	-2	1	1	4	2	4	2	13	6	1	7	-3	2.3553137624	0.2950657072	-0.585116593	1.867914818	0.3312631641	1.4594804135	3.7789389117	1.388733202	0.3121208244	-0.314249645	-0.539064648	1.9710226137	-0.751542195	-1.087942598	0.3936656338	1.2865117727	1.3337172934	-0.009591969	-0.562090621	1.9194687159	-0.210139515	0.1857689078	2.0863022728
t000107	1960/tv_com_1960_4.txt	1960	1	1	1	0	-1	0	1	1	2	8	6	10	4	11	6	6	0.4622097742	0.8183196579	0.0920470089	0.2201062331	0.3205379157	-0.063570475	1.2425167013	0.817309518	1.3022530251	-0.963347654	-0.87749065	-1.15315481	-0.114198992	2.1247958901	-0.166283342	0.8702902577	0.8822313997	-0.072513998	-0.392721821	-0.466524288	0.1031694619	1.0306127076	0.5381166797
t000108	1960/tv_com_1960_6.txt	1960	1	0	1	0	-1	-1	0	0	2	4	-2	4	3	9	1	1	-0.365965045	0.4886793885	0.6310959713	-0.431355909	-0.663561612	0.1716833125	0.2566909971	0.0331889019	-0.841230674	-1.407394072	-0.204822681	-1.135180422	-0.151825614	0.0301312677	-0.258468079	0.2142569923	-0.60359786	-0.459357342	0.2131366452	-0.783268166	-0.407693613	0.1009072901	-0.000888541
t000109	1960/tv_com_1960_8.txt	1960	3	0	0	-2	0	0	0	0	1	1	2	6	1	8	5	3	0.0790547569	-1.117579974	-0.439340212	-0.558555394	-0.207518907	0.3240729928	-0.562570796	1.0749964185	0.3884466582	-1.246591068	-0.325296028	-0.717027805	0.7880115894	0.4096194166	-0.300782306	-0.153702677	0.2337507076	-1.182085521	-0.38231812	-0.6377916	0.2902463412	0.3668462047	-0.431676551
t000110	1960/tv_com_1960_9.txt	1960	0	-1	1	0	2	0	0	0	-2	4	1	5	2	3	3	2	-1.014248488	-0.191590781	0.8618590698	1.3176626706	0.4135489172	-0.441186827	-0.918992112	0.3957403188	0.0553735077	-0.377533356	-0.147058689	0.0549174967	0.6457289138	-0.252337047	-1.323656682	0.0523777403	-0.47943749	-0.284562069	0.3574001904	0.6862900837	0.5296389155	-0.346761937	-1.121324397
t000111	1960/tv_com_1960_10.txt	1960	1	0	-1	0	-1	0	1	0	2	16	2	6	6	14	-1	8	-0.478751697	-0.024379459	-0.731627274	-0.684194126	0.6251054854	-0.573402243	0.7750543923	-0.134033358	-0.003763178	-0.927994666	-0.745678663	-2.696513339	-0.966117583	3.0699897538	-0.983764682	1.2613055082	-0.241257438	-0.476187063	-0.738652969	-1.690353733	-0.170506049	1.2482937554	-0.104355145
t000112	1960/tv_com_1960_11.txt	1960	2	-1	1	0	-2	0	0	0	5	4	8	0	2	7	6	0	-0.127986018	-0.241647199	0.8777192702	-0.828000393	0.3584046948	0.9221639039	0.3585651058	-0.475426166	1.0548945705	0.0074338462	-0.079407059	-1.683119716	-0.313227348	-0.430487117	0.7938577449	-0.339837803	0.4634542763	-0.117106676	0.3991561056	-1.255560055	0.0225886734	0.2458383935	0.5762114254
t000113	1960/tv_com_1960_13.txt	1960	7	-1	0	-1	0	0	-1	1	1	3	3	11	1	12	12	-6	0.9175106683	-2.300166605	-0.259697186	0.5424825687	-0.880168765	1.3594962956	-0.139739249	-0.416962643	1.0332354851	-2.700869948	0.1106351382	0.4919624718	-2.05724732	-0.849330269	1.3051310274	0.2791884919	0.9753730767	-2.500518277	-0.074531024	0.5172225203	-1.468708043	0.2550830133	0.5826958892
t000114	1960/tv_com_1960_14.txt	1960	2	-1	1	0	-1	0	0	0	-2	8	2	10	0	3	15	5	-0.200453533	-0.339434049	0.8357807198	-0.307262367	0.3242061413	0.5800908058	0.0041873547	-0.339702108	1.8345891367	-1.380541293	1.4624357443	1.2442374594	1.246847277	1.0102698927	-0.781047913	0.9030621513	0.8170678019	-0.859987671	1.1491082321	0.4684875462	0.7855267092	0.7951803493	-0.388430279
t000115	1960/tv_com_1960_16.txt	1960	3	-2	0	-1	-3	-1	0	0	2	5	2	3	3	6	3	1	-0.466003578	-1.415243737	0.9711666453	-1.935452538	-0.488426308	0.9507906771	0.9884703856	-0.551412825	-0.017315195	-0.490976585	-0.114984886	-0.900916724	-0.054055856	-0.199054226	-0.250760927	0.1625193454	-0.241659387	-0.953110161	0.4280908797	-1.418184631	-0.271241082	0.3758682256	0.3688547293
t000116	1960/tv_com_1960_17.txt	1960	5	-2	-1	1	-2	0	0	0	2	12	1	0	2	1	4	0	-0.02022093	-1.500686935	-0.079375893	-0.803398578	0.3275603791	0.5612414431	0.7129244196	-2.311975091	-0.046868234	0.2873099258	1.3050936789	-0.309556292	-0.463492522	-0.590305152	-0.551695238	0.206202658	-0.033544582	-0.606688505	0.612858893	-0.556477435	-0.067966071	-0.014531854	0.0806145908
t000117	1960/tv_com_1960_18.txt	1960	5	1	-1	-2	-1	-1	0	1	2	9	0	8	4	3	4	6	0.7902622018	-1.213820058	-1.367652746	-0.691696134	-1.604655302	0.4086431071	0.916141744	0.9270076364	0.1129518089	-0.241786806	0.191339865	0.0913860123	0.8737461526	1.2308611851	-0.826483201	1.0296889994	0.4516070054	-0.727803432	-0.588156441	-0.300155061	-0.365454575	0.8197521461	0.0448292715
t000118	1960/tv_com_1960_19.txt	1960	8	-1	1	-4	2	1	-1	1	0	7	2	11	1	2	12	3	1.4802448499	-3.712623526	-0.046754243	0.8573591995	-0.416002762	1.5747474907	-1.75120782	2.0263807652	1.3376363326	-0.928255271	0.9401157045	1.4849917106	0.7311905678	0.5307463245	-0.363149539	0.7812840475	1.4089405913	-2.320439399	0.4466807308	1.1711754551	0.1575939029	1.0527469076	-1.05717868
t000119	1960/tv_com_1960_20.txt	1960	3	0	1	0	-1	-1	0	0	2	14	4	2	1	3	3	0	0.2304273657	0.047475571	0.4792019701	-0.494066868	-0.855500049	0.1667416506	0.1167372107	-0.295081353	0.4248204323	0.4415730844	0.855875079	-0.503440691	-1.225793722	0.0170943738	-0.501093522	-0.18943774	0.327623899	0.2445243277	0.6675385246	-0.49875378	-1.040646886	0.0919180122	-0.192178156
t000120	1960/tv_com_1960_21.txt	1960	2	0	0	0	3	0	1	0	2	7	4	4	1	8	7	-3	-0.226141145	-0.410533056	-0.348156432	1.4698004835	0.4105113676	-1.81067594	-0.898371986	0.4452698754	0.6656585405	-1.051930041	0.4247609624	-0.556533965	-1.431431137	-0.637007798	0.4950387549	-0.139476318	0.2197586978	-0.731231549	0.0383022652	0.4566332593	-0.510459885	-1.223841869	-0.201666616
t000121	1960/tv_com_1960_22.txt	1960	2	-1	-2	-1	0	-1	0	0	0	1	1	5	-1	13	4	-1	-1.171725711	-1.412947174	-0.853162607	-0.555329816	-0.73480735	-0.388890654	0.3107069135	-0.138722951	0.0437262712	-2.289515311	-0.279263905	-1.263966306	-0.615440837	-0.057166922	-0.006058927	-0.815113008	-0.56399972	-1.851231243	-0.566213256	-0.909648061	-0.675124094	-0.223028788	0.1523239933
t000122	1960/tv_com_1960_23.txt	1960	0	1	0	0	-1	0	2	1	1	4	7	1	1	1	10	-1	0.129750588	0.8327233313	-0.328072426	-0.045776676	0.8430225457	-1.034620182	1.883929332	0.9810535632	1.4508702666	0.239696707	0.7233889472	-0.001122536	0.3117806414	-1.28480582	0.0080114647	-0.15736967	0.7903104273	0.5362100192	0.1976582606	-0.023449606	0.5774015936	-1.159713001	0.9459703984
